GEO_ID,NAME,DP04_0126E,DP04_0129E,DP04_0130E,DP04_0131E,DP04_0132E,DP04_0133E,DP04_0128E,DP04_0127E,DP04_0134E,DP04_0135E,DP04_0088E,DP04_0083E,DP04_0084E,DP04_0085E,DP04_0086E,DP04_0082E,DP04_0087E,DP04_0081E,DP04_0089E,DP04_0126PE,DP04_0129PE,DP04_0130PE,DP04_0131PE,DP04_0132PE,DP04_0133PE,DP04_0128PE,DP04_0127PE,DP04_0088PE,DP04_0083PE,DP04_0084PE,DP04_0085PE,DP04_0086PE,DP04_0082PE,DP04_0087PE,DP04_0081PE
1400000US19031450300,Census Tract 4503; Cedar County; Iowa,297,20,0,0,0,39,143,95,761,11,11,336,264,203,76,182,0,70,147700,297,6.7,0,0,0,13.1,48.1,32,1,29.4,23.1,17.8,6.7,15.9,0,6.1
1400000US19031450400,Census Tract 4504; Cedar County; Iowa,224,44,18,0,0,0,118,44,830,32,0,162,212,247,145,93,5,32,188500,224,19.6,8,0,0,0,52.7,19.6,0,18.1,23.7,27.6,16.2,10.4,0.6,3.6
1400000US19031450500,Census Tract 4505; Cedar County; Iowa,262,50,16,0,0,0,180,16,904,68,0,209,287,544,432,91,118,222,219200,262,19.1,6.1,0,0,0,68.7,6.1,0,11,15.1,28.6,22.7,4.8,6.2,11.7
1400000US19033950102,Census Tract 9501.02; Cerro Gordo County; Iowa,466,110,0,0,0,0,356,0,841,59,5,462,141,107,24,671,0,46,101100,466,23.6,0,0,0,0,76.4,0,0.3,31.7,9.7,7.3,1.6,46.1,0,3.2
1400000US19033950201,Census Tract 9502.01; Cerro Gordo County; Iowa,518,39,0,0,0,0,330,149,823,11,0,183,88,231,135,72,78,235,157800,518,7.5,0,0,0,0,63.7,28.8,0,17.9,8.6,22.6,13.2,7,7.6,23
1400000US19033950202,Census Tract 9502.02; Cerro Gordo County; Iowa,399,58,0,0,0,0,242,99,668,0,0,394,190,242,167,455,13,17,120200,399,14.5,0,0,0,0,60.7,24.8,0,26.7,12.9,16.4,11.3,30.8,0.9,1.2
1400000US19033950300,Census Tract 9503; Cerro Gordo County; Iowa,859,206,18,0,9,0,547,79,901,46,0,427,202,96,30,460,14,17,117100,859,24,2.1,0,1,0,63.7,9.2,0,34.3,16.2,7.7,2.4,36.9,1.1,1.4
1400000US19033950402,Census Tract 9504.02; Cerro Gordo County; Iowa,786,118,0,0,0,0,578,90,849,0,0,416,61,89,20,412,7,64,105300,786,15,0,0,0,0,73.5,11.5,0,38.9,5.7,8.3,1.9,38.5,0.7,6
1400000US19033950600,Census Tract 9506; Cerro Gordo County; Iowa,122,8,0,0,0,0,59,55,650,40,0,114,145,174,94,91,55,32,174900,122,6.6,0,0,0,0,48.4,45.1,0,16.2,20.6,24.7,13.3,12.9,7.8,4.5
1400000US19033950700,Census Tract 9507; Cerro Gordo County; Iowa,330,12,40,7,0,0,249,22,808,15,30,359,221,304,227,106,19,129,170100,330,3.6,12.1,2.1,0,0,75.5,6.7,2.2,25.7,15.8,21.8,16.3,7.6,1.4,9.2
1400000US19033950800,Census Tract 9508; Cerro Gordo County; Iowa,511,43,27,0,0,0,344,97,691,10,111,118,150,277,395,64,199,214,274600,511,8.4,5.3,0,0,0,67.3,19,7.3,7.7,9.8,18.1,25.9,4.2,13,14
1400000US19033950900,Census Tract 9509; Cerro Gordo County; Iowa,154,7,20,12,53,14,39,9,2083,38,15,57,58,161,188,44,131,22,292300,154,4.5,13,7.8,34.4,9.1,25.3,5.8,2.2,8.4,8.6,23.8,27.8,6.5,19.4,3.3
1400000US19033951000,Census Tract 9510; Cerro Gordo County; Iowa,193,5,0,0,0,0,125,63,596,19,6,160,129,132,54,195,27,131,122300,193,2.6,0,0,0,0,64.8,32.6,0.7,19.2,15.5,15.8,6.5,23.4,3.2,15.7
1400000US19033951400,Census Tract 9514; Cerro Gordo County; Iowa,320,10,32,5,0,52,182,39,929,0,0,227,119,349,377,76,10,7,259800,320,3.1,10,1.6,0,16.3,56.9,12.2,0,19.5,10.2,30,32.4,6.5,0.9,0.6
1400000US19033951600,Census Tract 9516; Cerro Gordo County; Iowa,584,186,34,0,0,0,364,0,847,39,0,403,387,163,28,365,11,0,138400,584,31.8,5.8,0,0,0,62.3,0,0,29.7,28.5,12,2.1,26.9,0.8,0
1400000US19035080101,Census Tract 801.01; Cherokee County; Iowa,595,104,0,0,0,7,297,187,573,65,10,130,93,217,27,302,39,80,114200,595,17.5,0,0,0,1.2,49.9,31.4,1.1,14.5,10.4,24.2,3,33.6,4.3,8.9
1400000US19035080102,Census Tract 801.02; Cherokee County; Iowa,194,31,0,0,0,0,150,13,761,0,0,138,94,140,73,169,13,64,138800,194,16,0,0,0,0,77.3,6.7,0,20,13.6,20.3,10.6,24.5,1.9,9.3
1400000US19035080200,Census Tract 802; Cherokee County; Iowa,152,27,0,0,0,10,104,11,845,71,0,155,118,266,125,89,19,77,193800,152,17.8,0,0,0,6.6,68.4,7.2,0,18.3,13.9,31.3,14.7,10.5,2.2,9.1
1400000US19035080300,Census Tract 803; Cherokee County; Iowa,93,7,0,0,0,0,63,23,621,23,0,93,93,92,30,123,20,76,136800,93,7.5,0,0,0,0,67.7,24.7,0,17.6,17.6,17.5,5.7,23.3,3.8,14.4
1400000US19035080400,Census Tract 804; Cherokee County; Iowa,127,22,0,0,0,0,84,21,654,13,0,169,165,136,55,171,27,122,138900,127,17.3,0,0,0,0,66.1,16.5,0,20,19.5,16.1,6.5,20.2,3.2,14.4
1400000US19037070100,Census Tract 701; Chickasaw County; Iowa,91,8,0,0,0,0,47,36,655,58,0,136,152,228,92,226,135,78,171100,91,8.8,0,0,0,0,51.6,39.6,0,13,14.5,21.8,8.8,21.6,12.9,7.4
1400000US19037070200,Census Tract 702; Chickasaw County; Iowa,156,3,21,0,0,0,124,8,800,9,7,219,83,111,50,226,17,79,115800,156,1.9,13.5,0,0,0,79.5,5.1,0.9,27.7,10.5,14,6.3,28.5,2.1,10
1400000US19037070300,Census Tract 703; Chickasaw County; Iowa,178,40,3,0,0,0,90,45,697,40,0,153,92,308,70,171,13,68,166500,178,22.5,1.7,0,0,0,50.6,25.3,0,17.5,10.5,35.2,8,19.5,1.5,7.8
1400000US19037070400,Census Tract 704; Chickasaw County; Iowa,335,23,0,13,0,0,210,89,782,32,0,268,251,353,65,285,7,78,154300,335,6.9,0,3.9,0,0,62.7,26.6,0,20.5,19.2,27,5,21.8,0.5,6
1400000US19039960100,Census Tract 9601; Clarke County; Iowa,916,189,0,0,0,0,462,265,630,0,0,276,304,195,35,577,11,98,110300,916,20.6,0,0,0,0,50.4,28.9,0,18.4,20.3,13,2.3,38.6,0.7,6.6
1400000US19039960200,Census Tract 9602; Clarke County; Iowa,37,7,3,0,0,0,21,6,870,29,23,102,69,120,132,78,19,69,193200,37,18.9,8.1,0,0,0,56.8,16.2,3.8,16.7,11.3,19.6,21.6,12.7,3.1,11.3
1400000US19039960300,Census Tract 9603; Clarke County; Iowa,65,4,3,1,0,0,52,5,859,22,1,111,46,125,127,180,29,83,134500,65,6.2,4.6,1.5,0,0,80,7.7,0.1,15.8,6.6,17.8,18.1,25.6,4.1,11.8
1400000US19041080100,Census Tract 801; Clay County; Iowa,75,26,0,0,0,0,36,13,928,46,10,103,58,104,135,102,31,71,181300,75,34.7,0,0,0,0,48,17.3,1.6,16.8,9.4,16.9,22,16.6,5,11.6
1400000US19041080200,Census Tract 802; Clay County; Iowa,718,103,0,7,0,24,496,88,709,69,0,479,427,120,8,393,12,35,136300,718,14.3,0,1,0,3.3,69.1,12.3,0,32.5,29,8.1,0.5,26.7,0.8,2.4
1400000US19041080301,Census Tract 803.01; Clay County; Iowa,395,88,0,0,0,0,281,26,685,0,0,227,187,353,352,203,0,8,210000,395,22.3,0,0,0,0,71.1,6.6,0,17.1,14.1,26.5,26.5,15.3,0,0.6
1400000US19041080302,Census Tract 803.02; Clay County; Iowa,427,48,10,0,0,0,316,53,782,0,0,266,62,246,76,60,48,25,182100,427,11.2,2.3,0,0,0,74,12.4,0,34,7.9,31.4,9.7,7.7,6.1,3.2
1400000US19041080400,Census Tract 804; Clay County; Iowa,195,38,0,0,0,0,136,21,795,47,0,212,111,169,115,285,26,134,124500,195,19.5,0,0,0,0,69.7,10.8,0,20.2,10.6,16.1,10.9,27.1,2.5,12.7
1400000US19043070100,Census Tract 701; Clayton County; Iowa,319,25,1,0,0,0,249,44,603,13,0,215,124,269,60,235,47,59,148800,319,7.8,0.3,0,0,0,78.1,13.8,0,21.3,12.3,26.7,5.9,23.3,4.7,5.8
1400000US19043070200,Census Tract 702; Clayton County; Iowa,323,61,13,17,3,24,165,40,921,48,20,247,159,147,80,240,6,71,135500,323,18.9,4,5.3,0.9,7.4,51.1,12.4,2.1,25.5,16.4,15.2,8.2,24.7,0.6,7.3
1400000US19043070300,Census Tract 703; Clayton County; Iowa,342,23,11,13,0,20,217,58,785,22,18,306,224,146,17,234,60,38,138300,342,6.7,3.2,3.8,0,5.8,63.5,17,1.7,29.3,21.5,14,1.6,22.4,5.8,3.6
1400000US19043070400,Census Tract 704; Clayton County; Iowa,191,17,0,7,0,0,132,35,756,35,11,166,181,121,194,99,68,11,193000,191,8.9,0,3.7,0,0,69.1,18.3,1.3,19.5,21.3,14.2,22.8,11.6,8,1.3
1400000US19043070500,Census Tract 705; Clayton County; Iowa,108,6,7,0,0,0,78,17,700,38,6,74,122,157,66,140,14,46,164600,108,5.6,6.5,0,0,0,72.2,15.7,1,11.8,19.5,25.1,10.6,22.4,2.2,7.4
1400000US19043070600,Census Tract 706; Clayton County; Iowa,280,42,0,0,0,0,156,82,636,81,0,244,178,144,78,257,15,72,126500,280,15,0,0,0,0,55.7,29.3,0,24.7,18,14.6,7.9,26,1.5,7.3
1400000US19045000100,Census Tract 1; Clinton County; Iowa,754,119,0,0,0,0,516,119,641,26,0,34,7,7,15,335,0,102,74300,754,15.8,0,0,0,0,68.4,15.8,0,6.8,1.4,1.4,3,67,0,20.4
1400000US19045000200,Census Tract 2; Clinton County; Iowa,146,67,0,0,0,0,79,0,868,10,0,79,40,0,5,357,6,155,67200,146,45.9,0,0,0,0,54.1,0,0,12.3,6.2,0,0.8,55.6,0.9,24.1
1400000US19045000300,Census Tract 3; Clinton County; Iowa,737,294,43,0,0,0,302,98,928,0,0,124,53,0,0,755,7,160,78200,737,39.9,5.8,0,0,0,41,13.3,0,11.3,4.8,0,0,68.7,0.6,14.6
1400000US19045000400,Census Tract 4; Clinton County; Iowa,382,144,29,21,37,0,57,94,1156,0,24,341,313,176,154,134,10,63,158700,382,37.7,7.6,5.5,9.7,0,14.9,24.6,2,28.1,25.8,14.5,12.7,11,0.8,5.2
1400000US19045000500,Census Tract 5; Clinton County; Iowa,613,131,0,0,0,0,482,0,759,10,0,398,323,238,82,213,45,53,151500,613,21.4,0,0,0,0,78.6,0,0,29.4,23.9,17.6,6.1,15.8,3.3,3.9
1400000US19045000600,Census Tract 6; Clinton County; Iowa,336,45,1,0,0,0,274,16,699,13,0,513,109,83,65,316,0,67,115300,336,13.4,0.3,0,0,0,81.5,4.8,0,44.5,9.5,7.2,5.6,27.4,0,5.8
1400000US19045000700,Census Tract 7; Clinton County; Iowa,339,29,2,0,0,0,157,151,563,0,0,131,332,170,144,267,11,114,158800,339,8.6,0.6,0,0,0,46.3,44.5,0,11.2,28.4,14.5,12.3,22.8,0.9,9.8
1400000US19045000800,Census Tract 8; Clinton County; Iowa,510,31,30,0,0,0,433,16,796,47,0,542,511,334,146,146,40,81,166300,510,6.1,5.9,0,0,0,84.9,3.1,0,30.1,28.4,18.6,8.1,8.1,2.2,4.5
1400000US19045000900,Census Tract 9; Clinton County; Iowa,433,88,21,0,0,0,312,12,897,0,0,400,405,547,475,72,93,27,214300,433,20.3,4.8,0,0,0,72.1,2.8,0,19.8,20.1,27.1,23.5,3.6,4.6,1.3
1400000US19045001000,Census Tract 10; Clinton County; Iowa,260,67,0,0,0,0,179,14,786,53,8,235,150,206,229,277,25,58,157100,260,25.8,0,0,0,0,68.8,5.4,0.7,19.8,12.6,17.3,19.3,23.3,2.1,4.9
1400000US19045001100,Census Tract 11; Clinton County; Iowa,123,6,0,0,0,0,85,32,668,23,13,114,123,86,76,204,24,64,129200,123,4.9,0,0,0,0,69.1,26,1.8,16.2,17.5,12.2,10.8,29,3.4,9.1
1400000US19045001200,Census Tract 12; Clinton County; Iowa,230,52,14,0,0,0,163,1,876,73,6,217,173,383,213,100,57,66,210400,230,22.6,6.1,0,0,0,70.9,0.4,0.5,17.9,14.2,31.5,17.5,8.2,4.7,5.4
1400000US19047070100,Census Tract 701; Crawford County; Iowa,58,5,5,0,0,0,42,6,669,25,10,98,117,143,21,143,0,107,126300,58,8.6,8.6,0,0,0,72.4,10.3,1.6,15.3,18.3,22.4,3.3,22.4,0,16.7
1400000US19047070200,Census Tract 702; Crawford County; Iowa,163,6,0,0,0,0,100,57,693,39,15,110,104,120,37,180,1,62,125300,163,3.7,0,0,0,0,61.3,35,2.4,17.5,16.5,19.1,5.9,28.6,0.2,9.9
1400000US19047070300,Census Tract 703; Crawford County; Iowa,157,14,0,0,0,0,137,6,696,49,5,116,45,116,44,141,18,127,111300,157,8.9,0,0,0,0,87.3,3.8,0.8,19,7.4,19,7.2,23,2.9,20.8
1400000US19047070401,Census Tract 704.01; Crawford County; Iowa,311,35,0,0,0,0,196,80,592,0,0,178,144,90,52,44,20,166,138500,311,11.3,0,0,0,0,63,25.7,0,25.6,20.7,13,7.5,6.3,2.9,23.9
1400000US19047070402,Census Tract 704.02; Crawford County; Iowa,713,137,0,0,0,0,576,0,819,0,0,273,207,139,40,400,27,378,95700,713,19.2,0,0,0,0,80.8,0,0,18.6,14.1,9.5,2.7,27.3,1.8,25.8
1400000US19047070500,Census Tract 705; Crawford County; Iowa,100,0,0,0,0,0,74,26,629,18,5,102,101,82,37,147,18,51,137300,100,0,0,0,0,0,74,26,0.9,18.8,18.6,15.1,6.8,27.1,3.3,9.4
1400000US19049050100,Census Tract 501; Dallas County; Iowa,191,64,0,4,0,0,103,20,866,39,63,99,284,361,778,72,610,12,358600,191,33.5,0,2.1,0,0,53.9,10.5,2.8,4.3,12.5,15.8,34.1,3.2,26.8,0.5
1400000US19049050200,Census Tract 502; Dallas County; Iowa,170,40,21,0,0,0,93,16,829,53,4,156,197,304,320,98,142,54,241400,170,23.5,12.4,0,0,0,54.7,9.4,0.3,12.2,15.5,23.8,25.1,7.7,11.1,4.2
1400000US19049050300,Census Tract 503; Dallas County; Iowa,703,221,8,0,12,0,359,103,885,112,0,370,222,95,10,254,24,36,121700,703,31.4,1.1,0,1.7,0,51.1,14.7,0,36.6,22,9.4,1,25.1,2.4,3.6
1400000US19049050400,Census Tract 504; Dallas County; Iowa,418,97,0,0,0,0,304,17,911,30,0,215,73,61,0,423,10,124,87100,418,23.2,0,0,0,0,72.7,4.1,0,23.7,8.1,6.7,0,46.7,1.1,13.7
1400000US19049050500,Census Tract 505; Dallas County; Iowa,63,21,13,0,0,0,27,2,1069,71,10,71,74,244,124,58,50,27,232400,63,33.3,20.6,0,0,0,42.9,3.2,1.5,10.8,11.2,37.1,18.8,8.8,7.6,4.1
1400000US19049050600,Census Tract 506; Dallas County; Iowa,126,37,0,0,0,0,80,9,886,3,6,138,152,225,196,91,236,70,252400,126,29.4,0,0,0,0,63.5,7.1,0.5,12.4,13.6,20.2,17.6,8.2,21.2,6.3
1400000US19049050700,Census Tract 507; Dallas County; Iowa,749,269,42,0,0,0,320,118,818,10,38,65,181,481,627,37,191,70,303000,749,35.9,5.6,0,0,0,42.7,15.8,2.2,3.8,10.7,28.5,37.1,2.2,11.3,4.1
1400000US19049050803,Census Tract 508.03; Dallas County; Iowa,1125,589,310,110,0,0,82,34,1283,66,44,26,197,456,1990,0,792,0,408600,1125,52.4,27.6,9.8,0,0,7.3,3,1.3,0.7,5.6,13,56.8,0,22.6,0
1400000US19049050805,Census Tract 508.05; Dallas County; Iowa,347,188,100,39,0,0,20,0,1377,0,47,0,0,168,994,0,680,0,448000,347,54.2,28.8,11.2,0,0,5.8,0,2.5,0,0,8.9,52.6,0,36,0
1400000US19049050807,Census Tract 508.07; Dallas County; Iowa,1335,775,193,61,14,53,126,113,1247,22,0,287,292,795,508,263,91,131,254900,1335,58.1,14.5,4.6,1,4,9.4,8.5,0,12.1,12.3,33.6,21.5,11.1,3.8,5.5
1400000US19049050812,Census Tract 508.12; Dallas County; Iowa,544,251,0,6,0,67,220,0,1068,38,101,15,7,75,455,0,483,8,509900,544,46.1,0,1.1,0,12.3,40.4,0,8.8,1.3,0.6,6.6,39.8,0,42.2,0.7
1400000US19049050813,Census Tract 508.13; Dallas County; Iowa,314,234,45,35,0,0,0,0,1299,0,0,5,205,298,126,0,43,0,226700,314,74.5,14.3,11.1,0,0,0,0,0,0.7,30.3,44,18.6,0,6.4,0
1400000US19049050814,Census Tract 508.14; Dallas County; Iowa,905,461,245,0,0,0,153,46,1149,0,0,55,109,329,540,0,119,0,327900,905,50.9,27.1,0,0,0,16.9,5.1,0,4.8,9.5,28.6,46.9,0,10.3,0
1400000US19049050815,Census Tract 508.15; Dallas County; Iowa,1070,633,393,0,14,0,30,0,1400,27,0,21,221,292,422,0,96,0,297500,1070,59.2,36.7,0,1.3,0,2.8,0,0,2,21,27.8,40.1,0,9.1,0
1400000US19049050816,Census Tract 508.16; Dallas County; Iowa,1675,850,620,0,0,0,205,0,1411,77,0,101,108,282,226,49,150,15,252400,1675,50.7,37,0,0,0,12.2,0,0,10.8,11.6,30.3,24.3,5.3,16.1,1.6
1400000US19049050817,Census Tract 508.17; Dallas County; Iowa,493,326,34,5,0,0,128,0,1158,0,12,70,0,654,1260,0,98,0,342000,493,66.1,6.9,1,0,0,26,0,0.6,3.3,0,31.2,60.2,0,4.7,0
1400000US19049050818,Census Tract 508.18; Dallas County; Iowa,322,268,38,0,0,0,16,0,1315,0,37,241,91,160,490,0,72,0,317500,322,83.2,11.8,0,0,0,5,0,3.4,22.1,8.3,14.7,44.9,0,6.6,0
1400000US19049050901,Census Tract 509.01; Dallas County; Iowa,308,90,52,14,0,0,129,23,1007,12,0,58,94,561,191,9,20,7,259500,308,29.2,16.9,4.5,0,0,41.9,7.5,0,6.2,10,59.7,20.3,1,2.1,0.7
1400000US19049050902,Census Tract 509.02; Dallas County; Iowa,141,22,16,26,0,0,60,17,898,99,109,111,205,378,439,36,601,74,366600,141,15.6,11.3,18.4,0,0,42.6,12.1,5.6,5.7,10.5,19.4,22.5,1.8,30.8,3.8
1400000US19051080100,Census Tract 801; Davis County; Iowa,274,41,0,0,0,0,186,47,764,13,0,233,169,352,46,322,42,104,142100,274,15,0,0,0,0,67.9,17.2,0,18.4,13.3,27.8,3.6,25.4,3.3,8.2
1400000US19051080200,Census Tract 802; Davis County; Iowa,127,25,0,0,0,0,91,11,904,65,9,369,186,260,148,198,48,207,139300,127,19.7,0,0,0,0,71.7,8.7,0.6,25.9,13.1,18.2,10.4,13.9,3.4,14.5
1400000US19053960100,Census Tract 9601; Decatur County; Iowa,78,11,0,11,0,0,50,6,739,57,3,45,37,173,63,215,46,163,98600,78,14.1,0,14.1,0,0,64.1,7.7,0.4,6,5,23.2,8.5,28.9,6.2,21.9
1400000US19053960200,Census Tract 9602; Decatur County; Iowa,435,84,1,0,0,0,242,108,696,39,0,206,80,72,60,281,17,140,101100,435,19.3,0.2,0,0,0,55.6,24.8,0,24.1,9.3,8.4,7,32.8,2,16.4
1400000US19053960300,Census Tract 9603; Decatur County; Iowa,364,16,0,5,0,0,258,85,534,30,0,55,41,41,18,150,37,112,87400,364,4.4,0,1.4,0,0,70.9,23.4,0,12.1,9,9,4,33,8.1,24.7
1400000US19055950100,Census Tract 9501; Delaware County; Iowa,192,32,0,0,0,0,151,9,768,27,0,373,217,221,171,193,53,74,152900,192,16.7,0,0,0,0,78.6,4.7,0,28.6,16.7,17,13.1,14.8,4.1,5.7
1400000US19055950200,Census Tract 9502; Delaware County; Iowa,114,16,5,11,0,0,73,9,719,28,13,140,154,244,195,148,68,52,205100,114,14,4.4,9.6,0,0,64,7.9,1.3,13.8,15.2,24.1,19.2,14.6,6.7,5.1
1400000US19055950300,Census Tract 9503; Delaware County; Iowa,525,11,0,0,26,26,398,64,758,38,0,593,178,304,0,489,4,164,111700,525,2.1,0,0,5,5,75.8,12.2,0,34.2,10.3,17.6,0,28.2,0.2,9.5
1400000US19055950400,Census Tract 9504; Delaware County; Iowa,256,19,43,0,0,0,133,61,572,49,21,292,402,347,327,237,97,68,185000,256,7.4,16.8,0,0,0,52,23.8,1.2,16.3,22.4,19.4,18.3,13.2,5.4,3.8
1400000US19057000200,Census Tract 2; Des Moines County; Iowa,479,147,29,0,0,0,303,0,947,36,0,253,11,83,37,299,0,180,85000,479,30.7,6.1,0,0,0,63.3,0,0,29.3,1.3,9.6,4.3,34.6,0,20.9
1400000US19057000300,Census Tract 3; Des Moines County; Iowa,1026,183,91,12,0,0,382,358,720,28,0,168,80,10,9,304,0,63,89900,1026,17.8,8.9,1.2,0,0,37.2,34.9,0,26.5,12.6,1.6,1.4,47.9,0,9.9
1400000US19057000400,Census Tract 4; Des Moines County; Iowa,461,298,58,0,0,0,92,13,1122,52,0,189,0,63,0,431,0,304,80900,461,64.6,12.6,0,0,0,20,2.8,0,19.1,0,6.4,0,43.7,0,30.8
1400000US19057000500,Census Tract 5; Des Moines County; Iowa,398,57,58,0,0,0,268,15,704,33,0,303,165,196,43,647,12,312,89700,398,14.3,14.6,0,0,0,67.3,3.8,0,18.1,9.8,11.7,2.6,38.6,0.7,18.6
1400000US19057000600,Census Tract 6; Des Moines County; Iowa,622,142,59,0,0,0,393,28,905,57,0,314,173,120,112,319,50,46,129700,622,22.8,9.5,0,0,0,63.2,4.5,0,27.7,15.3,10.6,9.9,28.1,4.4,4.1
1400000US19057000700,Census Tract 7; Des Moines County; Iowa,348,72,0,0,0,0,276,0,808,53,0,168,362,417,94,24,0,72,191800,348,20.7,0,0,0,0,79.3,0,0,14.8,31.8,36.7,8.3,2.1,0,6.3
1400000US19057000800,Census Tract 8; Des Moines County; Iowa,625,97,48,0,17,0,412,51,863,24,0,226,109,75,73,169,56,39,140600,625,15.5,7.7,0,2.7,0,65.9,8.2,0,30.3,14.6,10,9.8,22.6,7.5,5.2
1400000US19057000900,Census Tract 9; Des Moines County; Iowa,243,23,0,0,0,0,220,0,690,9,0,277,169,236,149,374,62,19,146400,243,9.5,0,0,0,0,90.5,0,0,21.5,13.1,18.4,11.6,29.1,4.8,1.5
1400000US19057001000,Census Tract 10; Des Moines County; Iowa,344,115,19,0,0,0,193,17,861,28,4,224,401,320,236,194,66,128,178900,344,33.4,5.5,0,0,0,56.1,4.9,0.3,14.2,25.5,20.3,15,12.3,4.2,8.1
1400000US19057001100,Census Tract 11; Des Moines County; Iowa,167,88,0,0,0,0,79,0,1017,51,17,110,223,405,101,134,52,109,199800,167,52.7,0,0,0,0,47.3,0,1.5,9.6,19.4,35.2,8.8,11.6,4.5,9.5
1400000US19057001200,Census Tract 12; Des Moines County; Iowa,84,7,0,0,0,0,60,17,679,16,36,116,147,187,173,129,21,68,192800,84,8.3,0,0,0,0,71.4,20.2,4.1,13.2,16.8,21.3,19.7,14.7,2.4,7.8
1400000US19059450200,Census Tract 4502; Dickinson County; Iowa,58,7,0,0,0,0,44,7,915,14,0,185,100,225,129,152,53,54,169600,58,12.1,0,0,0,0,75.9,12.1,0,20.6,11.1,25.1,14.4,16.9,5.9,6
1400000US19059450501,Census Tract 4505.01; Dickinson County; Iowa,366,113,0,0,0,0,213,40,777,85,16,189,255,79,30,47,37,8,177100,366,30.9,0,0,0,0,58.2,10.9,2.4,28.6,38.6,12,4.5,7.1,5.6,1.2
1400000US19059450502,Census Tract 4505.02; Dickinson County; Iowa,266,9,11,68,0,21,157,0,-,83,72,149,143,233,237,31,57,64,231500,266,3.4,4.1,25.6,0,7.9,59,0,7.3,15.1,14.5,23.6,24,3.1,5.8,6.5
1400000US19059450800,Census Tract 4508; Dickinson County; Iowa,368,58,8,0,0,15,193,94,795,9,21,167,144,299,146,153,71,97,196800,368,15.8,2.2,0,0,4.1,52.4,25.5,1.9,15.2,13.1,27.2,13.3,13.9,6.5,8.8
1400000US19059451000,Census Tract 4510; Dickinson County; Iowa,114,3,0,0,0,0,77,34,910,7,80,70,63,395,222,62,269,18,293600,114,2.6,0,0,0,0,67.5,29.8,6.8,5.9,5.3,33.5,18.8,5.3,22.8,1.5
1400000US19059451100,Census Tract 4511; Dickinson County; Iowa,367,169,20,26,2,0,124,26,1050,48,160,90,188,274,392,65,441,62,394000,367,46,5.4,7.1,0.5,0,33.8,7.1,9.6,5.4,11.2,16.4,23.4,3.9,26.4,3.7
1400000US19061000100,Census Tract 1; Dubuque County; Iowa,1087,251,65,0,0,0,560,211,801,0,0,82,0,0,9,44,34,0,117500,1087,23.1,6,0,0,0,51.5,19.4,0,48.5,0,0,5.3,26,20.1,0
1400000US19061000300,Census Tract 3; Dubuque County; Iowa,279,103,8,0,0,42,91,35,1099,17,21,420,62,0,0,158,0,32,116100,279,36.9,2.9,0,0,15.1,32.6,12.5,3,60.6,8.9,0,0,22.8,0,4.6
1400000US19061000400,Census Tract 4; Dubuque County; Iowa,468,120,131,0,0,0,111,106,1044,0,0,487,163,143,31,226,0,36,128400,468,25.6,28,0,0,0,23.7,22.6,0,44.8,15,13.2,2.9,20.8,0,3.3
1400000US19061000500,Census Tract 5; Dubuque County; Iowa,1011,201,0,0,0,0,671,139,689,83,0,190,101,6,22,338,6,64,97000,1011,19.9,0,0,0,0,66.4,13.7,0,26.1,13.9,0.8,3,46.5,0.8,8.8
1400000US19061000600,Census Tract 6; Dubuque County; Iowa,483,55,64,0,0,0,336,28,742,25,0,354,120,108,57,44,0,22,142000,483,11.4,13.3,0,0,0,69.6,5.8,0,50.2,17,15.3,8.1,6.2,0,3.1
1400000US19061000701,Census Tract 7.01; Dubuque County; Iowa,630,218,118,20,34,0,229,11,1120,84,0,115,144,39,34,26,15,33,158000,630,34.6,18.7,3.2,5.4,0,36.3,1.7,0,28.3,35.5,9.6,8.4,6.4,3.7,8.1
1400000US19061000702,Census Tract 7.02; Dubuque County; Iowa,695,163,55,0,9,0,458,10,910,0,0,229,284,126,91,38,0,98,160200,695,23.5,7.9,0,1.3,0,65.9,1.4,0,26.4,32.8,14.5,10.5,4.4,0,11.3
1400000US19061000801,Census Tract 8.01; Dubuque County; Iowa,187,39,17,8,0,0,102,21,928,44,9,170,204,519,171,83,172,0,232800,187,20.9,9.1,4.3,0,0,54.5,11.2,0.7,12.8,15.4,39.1,12.9,6.3,13,0
1400000US19061000802,Census Tract 8.02; Dubuque County; Iowa,200,86,18,0,0,0,40,56,1027,34,14,77,155,553,316,25,79,57,266000,200,43,9,0,0,0,20,28,1.1,6,12.1,43.3,24.8,2,6.2,4.5
1400000US19061000900,Census Tract 9; Dubuque County; Iowa,330,115,72,0,0,0,143,0,1071,0,0,288,512,201,41,26,0,16,165500,330,34.8,21.8,0,0,0,43.3,0,0,26.6,47.2,18.5,3.8,2.4,0,1.5
1400000US19061001101,Census Tract 11.01; Dubuque County; Iowa,155,51,6,0,0,0,98,0,863,8,0,121,466,287,225,0,8,7,196900,155,32.9,3.9,0,0,0,63.2,0,0,10.9,41.8,25.8,20.2,0,0.7,0.6
1400000US19061001103,Census Tract 11.03; Dubuque County; Iowa,263,85,7,36,0,42,77,16,1363,0,0,49,65,227,268,0,48,15,293800,263,32.3,2.7,13.7,0,16,29.3,6.1,0,7.3,9.7,33.8,39.9,0,7.1,2.2
