GEO_ID,NAME,DP02_0124E,DP02_0059E,DP02_0061E,DP02_0064E,DP02_0065E,DP02_0068E,DP02_0066E,DP02_0062E,DP02_0067E,DP02_0060E,DP02_0063E,DP02_0001E,DP02_0017E,DP02_0016E,DP02_0004E,DP02_0010E,DP02_0015E,DP02_0006E,DP02_0002E,DP02_0081E,DP02_0087E,DP02_0082E,DP02_0084E,DP02_0086E,DP02_0085E,DP02_0083E,DP02_0080E,DP02_0059PE,DP02_0061PE,DP02_0064PE,DP02_0065PE,DP02_0068PE,DP02_0066PE,DP02_0062PE,DP02_0067PE,DP02_0060PE,DP02_0063PE,DP02_0004PE,DP02_0010PE,DP02_0015PE,DP02_0006PE,DP02_0002PE,DP02_0079PE,DP02_0081PE,DP02_0087PE,DP02_0082PE,DP02_0084PE,DP02_0086PE,DP02_0085PE,DP02_0083PE,DP02_0080PE
1400000US19095960200,Census Tract 9602; Iowa County; Iowa,4387,3061,168,400,287,365,78,1203,2797,96,829,1802,3.08,2.39,135,456,623,325,886,338,0,338,100,8,92,238,4021,3061,5.5,13.1,9.4,11.9,2.5,39.3,91.4,3.1,27.1,7.5,25.3,34.6,18,49.2,4359,7.8,0,7.8,2.3,0.2,2.1,5.5,92.2
1400000US19095960300,Census Tract 9603; Iowa County; Iowa,3416,2324,143,268,281,323,42,1073,2175,6,511,1317,3.16,2.53,98,277,517,266,676,293,8,285,222,105,117,63,3058,2324,6.2,11.5,12.1,13.9,1.8,46.2,93.6,0.3,22,7.4,21,39.3,20.2,51.3,3351,8.7,0.2,8.5,6.6,3.1,3.5,1.9,91.3
1400000US19095960400,Census Tract 9604; Iowa County; Iowa,4841,3306,87,615,770,1058,288,910,3163,56,580,2101,2.76,2.24,174,498,553,403,1026,500,0,500,379,202,177,121,4295,3306,2.6,18.6,23.3,32,8.7,27.5,95.7,1.7,17.5,8.3,23.7,26.3,19.2,48.8,4795,10.4,0,10.4,7.9,4.2,3.7,2.5,89.6
1400000US19097950100,Census Tract 9501; Jackson County; Iowa,2411,1894,123,182,230,278,48,837,1769,2,472,1168,2.56,2.06,70,205,432,189,704,54,1,53,4,0,4,49,2340,1894,6.5,9.6,12.1,14.7,2.5,44.2,93.4,0.1,24.9,6,17.6,37,16.2,60.3,2394,2.3,0,2.2,0.2,0,0.2,2,97.7
1400000US19097950200,Census Tract 9502; Jackson County; Iowa,3328,2471,121,226,379,583,204,986,2266,84,471,1441,2.7,2.31,35,233,444,211,962,160,0,160,23,3,20,137,3145,2471,4.9,9.1,15.3,23.6,8.3,39.9,91.7,3.4,19.1,2.4,16.2,30.8,14.6,66.8,3305,4.8,0,4.8,0.7,0.1,0.6,4.1,95.2
1400000US19097950300,Census Tract 9503; Jackson County; Iowa,3435,2371,91,249,264,350,86,1199,2233,47,435,1342,3.03,2.56,133,230,449,168,811,296,7,289,95,18,77,194,3108,2371,3.8,10.5,11.1,14.8,3.6,50.6,94.2,2,18.3,9.9,17.1,33.5,12.5,60.4,3404,8.7,0.2,8.5,2.8,0.5,2.3,5.7,91.3
1400000US19097950400,Census Tract 9504; Jackson County; Iowa,4028,2659,114,342,470,619,149,919,2460,85,580,1535,3.18,2.58,76,317,527,224,918,357,4,353,229,96,133,124,3616,2659,4.3,12.9,17.7,23.3,5.6,34.6,92.5,3.2,21.8,5,20.7,34.3,14.6,59.8,3973,9,0.1,8.9,5.8,2.4,3.3,3.1,91
1400000US19097950500,Census Tract 9505; Jackson County; Iowa,3916,2792,26,353,383,577,194,981,2755,11,844,1701,2.72,2.21,197,509,661,175,820,512,0,512,104,66,38,408,3349,2792,0.9,12.6,13.7,20.7,6.9,35.1,98.7,0.4,30.2,11.6,29.9,38.9,10.3,48.2,3861,13.3,0,13.3,2.7,1.7,1,10.6,86.7
1400000US19097950600,Census Tract 9506; Jackson County; Iowa,2352,1600,55,138,100,130,30,873,1474,71,333,922,3.14,2.52,72,242,287,264,344,656,0,656,216,102,114,440,1689,1600,3.4,8.6,6.3,8.1,1.9,54.6,92.1,4.4,20.8,7.8,26.2,31.1,28.6,37.3,2345,28,0,28,9.2,4.3,4.9,18.8,72
1400000US19099040100,Census Tract 401; Jasper County; Iowa,3892,2715,103,360,349,500,151,1054,2479,133,565,1433,3.11,2.72,111,212,522,185,925,249,0,249,109,70,39,140,3639,2715,3.8,13.3,12.9,18.4,5.6,38.8,91.3,4.9,20.8,7.7,14.8,36.4,12.9,64.5,3888,6.4,0,6.4,2.8,1.8,1,3.6,93.6
1400000US19099040200,Census Tract 402; Jasper County; Iowa,3992,2970,107,513,574,771,197,923,2814,49,607,1530,2.87,2.6,100,260,446,160,1010,330,8,322,210,58,152,112,3623,2970,3.6,17.3,19.3,26,6.6,31.1,94.7,1.6,20.4,6.5,17,29.2,10.5,66,3953,8.3,0.2,8.1,5.3,1.5,3.8,2.8,91.7
1400000US19099040300,Census Tract 403; Jasper County; Iowa,2703,1881,90,277,198,334,136,754,1757,34,392,1166,2.94,2.27,87,296,379,222,561,214,0,214,76,48,28,138,2487,1881,4.8,14.7,10.5,17.8,7.2,40.1,93.4,1.8,20.8,7.5,25.4,32.5,19,48.1,2701,7.9,0,7.9,2.8,1.8,1,5.1,92.1
1400000US19099040400,Census Tract 404; Jasper County; Iowa,6062,4035,158,461,351,661,310,1830,3800,77,848,2431,3.15,2.44,178,761,1070,486,1006,647,0,647,224,148,76,423,5262,4035,3.9,11.4,8.7,16.4,7.7,45.4,94.2,1.9,21,7.3,31.3,44,20,41.4,5909,10.9,0,10.9,3.8,2.5,1.3,7.2,89.1
1400000US19099040500,Census Tract 405; Jasper County; Iowa,4274,3233,180,283,239,291,52,1638,2967,86,755,1913,2.72,2.14,113,677,659,425,698,811,0,811,301,153,148,510,3463,3233,5.6,8.8,7.4,9,1.6,50.7,91.8,2.7,23.4,5.9,35.4,34.4,22.2,36.5,4274,19,0,19,7,3.6,3.5,11.9,81
1400000US19099040600,Census Tract 406; Jasper County; Iowa,3384,2274,100,464,439,723,284,595,2132,42,350,1326,3.04,2.53,79,356,364,225,666,227,24,203,78,4,74,125,3147,2274,4.4,20.4,19.3,31.8,12.5,26.2,93.8,1.8,15.4,6,26.8,27.5,17,50.2,3374,6.7,0.7,6,2.3,0.1,2.2,3.7,93.3
1400000US19099040700,Census Tract 407; Jasper County; Iowa,5438,3560,70,398,609,875,266,1402,3447,43,772,1997,3.12,2.7,128,421,545,211,1237,654,3,651,392,118,274,259,4738,3560,2,11.2,17.1,24.6,7.5,39.4,96.8,1.2,21.7,6.4,21.1,27.3,10.6,61.9,5392,12.1,0.1,12.1,7.3,2.2,5.1,4.8,87.9
1400000US19099040800,Census Tract 408; Jasper County; Iowa,3891,2820,34,361,548,668,120,1161,2780,6,590,1604,2.81,2.4,97,338,521,239,930,408,15,393,167,10,157,226,3464,2820,1.2,12.8,19.4,23.7,4.3,41.2,98.6,0.2,20.9,6,21.1,32.5,14.9,58,3872,10.5,0.4,10.1,4.3,0.3,4.1,5.8,89.5
1400000US19099040900,Census Tract 409; Jasper County; Iowa,2939,2127,36,319,359,408,49,963,2056,35,366,1230,3.06,2.35,66,126,485,310,728,233,8,225,110,26,84,115,2679,2127,1.7,15,16.9,19.2,2.3,45.3,96.7,1.6,17.2,5.4,10.2,39.4,25.2,59.2,2912,8,0.3,7.7,3.8,0.9,2.9,3.9,92
1400000US19099980000,Census Tract 9800; Jasper County; Iowa,1233,1071,120,45,13,18,5,518,904,47,323,0,-,-,0,0,0,0,0,600,0,600,531,30,501,69,632,1071,11.2,4.2,1.2,1.7,0.5,48.4,84.4,4.4,30.2,-,-,-,-,-,1232,48.7,0,48.7,43.1,2.4,40.7,5.6,51.3
1400000US19101090100,Census Tract 901; Jefferson County; Iowa,2779,2067,157,303,253,385,132,677,1812,98,447,1142,3,2.43,24,184,432,232,702,197,0,197,152,32,120,45,2580,2067,7.6,14.7,12.2,18.6,6.4,32.8,87.7,4.7,21.6,2.1,16.1,37.8,20.3,61.5,2777,7.1,0,7.1,5.5,1.2,4.3,1.6,92.9
1400000US19101090200,Census Tract 902; Jefferson County; Iowa,3204,2492,161,365,388,641,253,831,2266,65,429,1425,2.81,2.21,84,361,585,329,651,258,10,248,128,53,75,120,2918,2492,6.5,14.6,15.6,25.7,10.2,33.3,90.9,2.6,17.2,5.9,25.3,41.1,23.1,45.7,3176,8.1,0.3,7.8,4,1.7,2.4,3.8,91.9
1400000US19101090301,Census Tract 903.01; Jefferson County; Iowa,2395,1675,0,103,390,581,191,485,1629,46,460,989,3.29,2.42,50,316,325,379,244,335,2,333,186,63,123,147,2049,1675,0,6.1,23.3,34.7,11.4,29,97.3,2.7,27.5,5.1,32,32.9,38.3,24.7,2384,14.1,0.1,14,7.8,2.6,5.2,6.2,85.9
1400000US19101090302,Census Tract 903.02; Jefferson County; Iowa,2467,1910,120,215,582,873,291,349,1667,123,230,1157,2.64,1.93,53,402,468,270,432,396,132,264,171,130,41,93,2065,1910,6.3,11.3,30.5,45.7,15.2,18.3,87.3,6.4,12,4.6,34.7,40.4,23.3,37.3,2461,16.1,5.4,10.7,6.9,5.3,1.7,3.8,83.9
1400000US19101090400,Census Tract 904; Jefferson County; Iowa,4940,3879,33,349,1103,2268,1165,524,3846,0,705,2113,2.51,2.02,229,543,937,475,866,1131,344,787,499,315,184,288,3782,3879,0.9,9,28.4,58.5,30,13.5,99.1,0,18.2,10.8,25.7,44.3,22.5,41,4913,23,7,16,10.2,6.4,3.7,5.9,77
1400000US19103000100,Census Tract 1; Johnson County; Iowa,6938,4084,0,182,1293,3036,1743,295,3967,117,454,2774,2.78,2.24,254,601,767,726,1193,1526,136,1390,911,435,476,479,5307,4084,0,4.5,31.7,74.3,42.7,7.2,97.1,2.9,11.1,9.2,21.7,27.6,26.2,43,6833,22.3,2,20.3,13.3,6.4,7,7,77.7
1400000US19103000200,Census Tract 2; Johnson County; Iowa,4024,2457,62,203,736,1499,763,395,2389,6,292,2159,2.76,1.86,235,960,241,615,349,1537,9,1528,531,234,297,997,2374,2457,2.5,8.3,30,61,31.1,16.1,97.2,0.2,11.9,10.9,44.5,11.2,28.5,16.2,3911,39.3,0.2,39.1,13.6,6,7.6,25.5,60.7
1400000US19103000303,Census Tract 3.03; Johnson County; Iowa,2311,1904,197,162,290,612,322,565,1697,10,358,747,2.53,1.81,37,336,221,68,306,883,0,883,691,145,546,192,1414,1904,10.3,8.5,15.2,32.1,16.9,29.7,89.1,0.5,18.8,5,45,29.6,9.1,41,2297,38.4,0,38.4,30.1,6.3,23.8,8.4,61.6
1400000US19103000304,Census Tract 3.04; Johnson County; Iowa,2777,1754,42,115,449,831,382,275,1550,162,329,1214,2.65,2.28,73,384,29,344,413,962,0,962,551,57,494,411,1729,1754,2.4,6.6,25.6,47.4,21.8,15.7,88.4,9.2,18.8,6,31.6,2.4,28.3,34,2691,35.7,0,35.7,20.5,2.1,18.4,15.3,64.3
1400000US19103000305,Census Tract 3.05; Johnson County; Iowa,4106,2678,13,92,939,1775,836,292,2625,40,466,1567,3.22,2.54,232,319,361,193,823,659,40,619,335,131,204,284,3372,2678,0.5,3.4,35.1,66.3,31.2,10.9,98,1.5,17.4,14.8,20.4,23,12.3,52.5,4031,16.3,1,15.4,8.3,3.2,5.1,7,83.7
1400000US19103000306,Census Tract 3.06; Johnson County; Iowa,4177,2785,0,129,1236,2216,980,58,2785,0,382,1593,3.32,2.62,103,318,726,171,1001,608,45,563,181,107,74,382,3548,2785,0,4.6,44.4,79.6,35.2,2.1,100,0,13.7,6.5,20,45.6,10.7,62.8,4156,14.6,1.1,13.5,4.4,2.6,1.8,9.2,85.4
1400000US19103000307,Census Tract 3.07; Johnson County; Iowa,3306,2595,163,120,927,1207,280,393,2351,81,631,1704,2.88,1.93,126,634,378,560,384,830,17,813,528,99,429,285,2399,2595,6.3,4.6,35.7,46.5,10.8,15.1,90.6,3.1,24.3,7.4,37.2,22.2,32.9,22.5,3229,25.7,0.5,25.2,16.4,3.1,13.3,8.8,74.3
1400000US19103000401,Census Tract 4.01; Johnson County; Iowa,3118,1595,51,78,223,646,423,159,1438,106,555,1209,3.15,2.55,44,287,283,381,497,299,17,282,86,86,0,196,2810,1595,3.2,4.9,14,40.5,26.5,10,90.2,6.6,34.8,3.6,23.7,23.4,31.5,41.1,3109,9.6,0.5,9.1,2.8,2.8,0,6.3,90.4
1400000US19103000402,Census Tract 4.02; Johnson County; Iowa,4702,3110,17,122,1089,2515,1426,255,3054,39,162,1939,2.97,2.38,76,402,414,286,1175,1034,50,984,409,349,60,575,3668,3110,0.5,3.9,35,80.9,45.9,8.2,98.2,1.3,5.2,3.9,20.7,21.4,14.7,60.6,4702,22,1.1,20.9,8.7,7.4,1.3,12.2,78
1400000US19103000501,Census Tract 5.01; Johnson County; Iowa,4794,2998,28,153,1003,1927,924,429,2970,0,461,2115,3.16,2.27,224,658,379,539,694,1399,165,1234,472,147,325,762,3382,2998,0.9,5.1,33.5,64.3,30.8,14.3,99.1,0,15.4,10.6,31.1,17.9,25.5,32.8,4781,29.3,3.5,25.8,9.9,3.1,6.8,15.9,70.7
1400000US19103000502,Census Tract 5.02; Johnson County; Iowa,3137,1558,34,44,454,1310,856,66,1524,0,104,1354,3.17,2.32,57,592,199,247,458,840,81,759,339,166,173,420,2247,1558,2.2,2.8,29.1,84.1,54.9,4.2,97.8,0,6.7,4.2,43.7,14.7,18.2,33.8,3087,27.2,2.6,24.6,11,5.4,5.6,13.6,72.8
1400000US19103000600,Census Tract 6; Johnson County; Iowa,3324,1960,48,101,606,1107,501,266,1893,19,419,1861,2.38,1.74,151,663,324,811,236,1263,104,1159,505,174,331,654,2016,1960,2.4,5.2,30.9,56.5,25.6,13.6,96.6,1,21.4,8.1,35.6,17.4,43.6,12.7,3279,38.5,3.2,35.3,15.4,5.3,10.1,19.9,61.5
1400000US19103001100,Census Tract 11; Johnson County; Iowa,4375,1338,13,39,418,908,490,95,1298,27,256,1732,2.63,2.31,90,575,67,877,190,2362,53,2309,855,497,358,1454,2013,1338,1,2.9,31.2,67.9,36.6,7.1,97,2,19.1,5.2,33.2,3.9,50.6,11,4375,54,1.2,52.8,19.5,11.4,8.2,33.2,46
1400000US19103001200,Census Tract 12; Johnson County; Iowa,2238,1447,17,56,420,1073,653,85,1430,0,216,988,2.67,2.26,61,221,275,235,471,602,12,590,235,129,106,355,1609,1447,1.2,3.9,29,74.2,45.1,5.9,98.8,0,14.9,6.2,22.4,27.8,23.8,47.7,2211,27.2,0.5,26.7,10.6,5.8,4.8,16.1,72.8
1400000US19103001300,Census Tract 13; Johnson County; Iowa,3365,2412,13,178,819,1567,748,297,2390,9,348,1391,2.8,2.41,63,374,644,113,841,203,17,186,56,56,0,130,3125,2412,0.5,7.4,34,65,31,12.3,99.1,0.4,14.4,4.5,26.9,46.3,8.1,60.5,3328,6.1,0.5,5.6,1.7,1.7,0,3.9,93.9
1400000US19103001400,Census Tract 14; Johnson County; Iowa,4859,3530,18,317,935,1848,913,717,3512,0,630,2211,2.93,2.2,181,414,738,626,990,826,12,814,206,93,113,608,3972,3530,0.5,9,26.5,52.4,25.9,20.3,99.5,0,17.8,8.2,18.7,33.4,28.3,44.8,4798,17.2,0.3,17,4.3,1.9,2.4,12.7,82.8
1400000US19103001500,Census Tract 15; Johnson County; Iowa,2436,1947,51,145,600,1123,523,350,1896,0,278,1264,2.66,1.93,103,481,414,228,452,327,0,327,190,126,64,137,2097,1947,2.6,7.4,30.8,57.7,26.9,18,97.4,0,14.3,8.1,38.1,32.8,18,35.8,2424,13.5,0,13.5,7.8,5.2,2.6,5.7,86.5
1400000US19103001601,Census Tract 16.01; Johnson County; Iowa,4484,566,21,60,68,279,211,99,545,0,107,1931,2.53,2.32,46,950,42,867,68,2150,67,2083,791,490,301,1292,2334,566,3.7,10.6,12,49.3,37.3,17.5,96.3,0,18.9,2.4,49.2,2.2,44.9,3.5,4484,47.9,1.5,46.5,17.6,10.9,6.7,28.8,52.1
1400000US19103001602,Census Tract 16.02; Johnson County; Iowa,3607,936,11,129,379,657,278,57,925,0,82,1597,3,2.09,228,492,17,760,117,1670,0,1670,435,174,261,1235,1896,936,1.2,13.8,40.5,70.2,29.7,6.1,98.8,0,8.8,14.3,30.8,1.1,47.6,7.3,3566,46.8,0,46.8,12.2,4.9,7.3,34.6,53.2
1400000US19103001700,Census Tract 17; Johnson County; Iowa,3262,2220,28,185,721,1090,369,407,2185,7,503,1394,3.36,2.34,106,428,270,389,471,587,0,587,214,139,75,373,2624,2220,1.3,8.3,32.5,49.1,16.6,18.3,98.4,0.3,22.7,7.6,30.7,19.4,27.9,33.8,3211,18.3,0,18.3,6.7,4.3,2.3,11.6,81.7
1400000US19103001801,Census Tract 18.01; Johnson County; Iowa,5149,3242,58,431,816,1134,318,562,3099,85,972,2329,2.76,2.21,207,893,485,355,874,834,9,825,198,57,141,627,4270,3242,1.8,13.3,25.2,35,9.8,17.3,95.6,2.6,30,8.9,38.3,20.8,15.2,37.5,5104,16.3,0.2,16.2,3.9,1.1,2.8,12.3,83.7
1400000US19103001802,Census Tract 18.02; Johnson County; Iowa,4653,2614,158,325,621,864,243,724,2373,83,460,1582,3.81,2.87,184,370,206,378,650,778,0,778,409,143,266,369,3800,2614,6,12.4,23.8,33.1,9.3,27.7,90.8,3.2,17.6,11.6,23.4,13,23.9,41.1,4578,17,0,17,8.9,3.1,5.8,8.1,83
1400000US19103002100,Census Tract 21; Johnson County; Iowa,4418,408,5,26,94,230,136,66,398,5,76,956,2.11,2.09,64,500,149,324,68,3025,106,2919,1740,824,916,1179,1393,408,1.2,6.4,23,56.4,33.3,16.2,97.5,1.2,18.6,6.7,52.3,15.6,33.9,7.1,4418,68.5,2.4,66.1,39.4,18.7,20.7,26.7,31.5
1400000US19103002300,Census Tract 23; Johnson County; Iowa,4173,1197,15,26,392,1034,642,57,1176,6,59,1028,3.19,2.2,50,401,145,232,345,2102,72,2030,1520,733,787,510,2043,1197,1.3,2.2,32.7,86.4,53.6,4.8,98.2,0.5,4.9,4.9,39,14.1,22.6,33.6,4145,50.7,1.7,49,36.7,17.7,19,12.3,49.3
1400000US19103010100,Census Tract 101; Johnson County; Iowa,7618,5289,95,737,1525,2401,876,946,5171,23,1087,2973,2.95,2.53,61,537,1025,418,1957,438,14,424,179,12,167,245,7171,5289,1.8,13.9,28.8,45.4,16.6,17.9,97.8,0.4,20.6,2.1,18.1,34.5,14.1,65.8,7609,5.8,0.2,5.6,2.4,0.2,2.2,3.2,94.2
1400000US19103010200,Census Tract 102; Johnson County; Iowa,5098,3623,76,460,979,1557,578,792,3536,11,727,1915,3.03,2.66,90,176,643,265,1384,425,0,425,253,12,241,172,4653,3623,2.1,12.7,27,43,16,21.9,97.6,0.3,20.1,4.7,9.2,33.6,13.8,72.3,5078,8.4,0,8.4,5,0.2,4.7,3.4,91.6
1400000US19103010303,Census Tract 103.03; Johnson County; Iowa,7254,4293,32,616,1337,1980,643,824,4154,107,734,2766,3.04,2.62,304,748,524,350,1364,1691,0,1691,841,505,336,850,5396,4293,0.7,14.3,31.1,46.1,15,19.2,96.8,2.5,17.1,11,27,18.9,12.7,49.3,7087,23.9,0,23.9,11.9,7.1,4.7,12,76.1
1400000US19103010304,Census Tract 103.04; Johnson County; Iowa,7208,3980,53,541,883,2027,1144,788,3927,0,571,2374,3.68,3.03,395,325,371,327,1327,1017,24,993,430,32,398,563,5995,3980,1.3,13.6,22.2,50.9,28.7,19.8,98.7,0,14.3,16.6,13.7,15.6,13.8,55.9,7012,14.5,0.3,14.2,6.1,0.5,5.7,8,85.5
1400000US19103010305,Census Tract 103.05; Johnson County; Iowa,5679,3727,15,466,1350,2236,886,268,3712,0,742,2271,3.06,2.5,371,467,236,370,1063,1582,367,1215,766,500,266,449,4034,3727,0.4,12.5,36.2,60,23.8,7.2,99.6,0,19.9,16.3,20.6,10.4,16.3,46.8,5616,28.2,6.5,21.6,13.6,8.9,4.7,8,71.8
1400000US19103010306,Census Tract 103.06; Johnson County; Iowa,2881,1971,0,285,649,1050,401,141,1945,26,469,997,3.04,2.89,62,133,113,21,781,223,24,199,149,0,149,50,2595,1971,0,14.5,32.9,53.3,20.3,7.2,98.7,1.3,23.8,6.2,13.3,11.3,2.1,78.3,2818,7.9,0.9,7.1,5.3,0,5.3,1.8,92.1
1400000US19103010307,Census Tract 103.07; Johnson County; Iowa,3538,2499,35,300,767,1409,642,198,2464,0,557,1529,2.7,2.31,56,204,300,207,1062,399,0,399,321,216,105,78,3076,2499,1.4,12,30.7,56.4,25.7,7.9,98.6,0,22.3,3.7,13.3,19.6,13.5,69.5,3475,11.5,0,11.5,9.2,6.2,3,2.2,88.5
1400000US19103010308,Census Tract 103.08; Johnson County; Iowa,5060,3425,28,221,1207,2307,1100,348,3377,20,501,1937,2.99,2.61,55,337,403,200,1345,992,0,992,396,50,346,596,4039,3425,0.8,6.5,35.2,67.4,32.1,10.2,98.6,0.6,14.6,2.8,17.4,20.8,10.3,69.4,5031,19.7,0,19.7,7.9,1,6.9,11.8,80.3
1400000US19103010401,Census Tract 104.01; Johnson County; Iowa,3524,2378,149,345,378,511,133,837,2091,138,398,1508,2.82,2.32,235,314,363,268,691,314,0,314,63,16,47,251,3198,2378,6.3,14.5,15.9,21.5,5.6,35.2,87.9,5.8,16.7,15.6,20.8,24.1,17.8,45.8,3512,8.9,0,8.9,1.8,0.5,1.3,7.1,91.1
1400000US19103010402,Census Tract 104.02; Johnson County; Iowa,3413,2161,83,112,304,402,98,828,1777,301,435,1123,3.4,3.04,70,171,452,112,770,22,0,22,9,9,0,13,3325,2161,3.8,5.2,14.1,18.6,4.5,38.3,82.2,13.9,20.1,6.2,15.2,40.2,10,68.6,3347,0.7,0,0.7,0.3,0.3,0,0.4,99.3
1400000US19103010501,Census Tract 105.01; Johnson County; Iowa,5615,4010,151,171,1601,2412,811,452,3606,253,571,2302,3.17,2.39,170,655,680,355,1122,873,26,847,244,158,86,603,4695,4010,3.8,4.3,39.9,60.1,20.2,11.3,89.9,6.3,14.2,7.4,28.5,29.5,15.4,48.7,5568,15.7,0.5,15.2,4.4,2.8,1.5,10.8,84.3
1400000US19103010502,Census Tract 105.02; Johnson County; Iowa,2739,1962,72,275,199,288,89,718,1839,51,558,1080,2.97,2.5,40,165,336,154,721,136,3,133,86,14,72,47,2593,1962,3.7,14,10.1,14.7,4.5,36.6,93.7,2.6,28.4,3.7,15.3,31.1,14.3,66.8,2729,5,0.1,4.9,3.2,0.5,2.6,1.7,95
1400000US19105070100,Census Tract 701; Jones County; Iowa,3827,2786,83,363,554,696,142,1159,2683,20,465,1437,3.12,2.65,84,133,540,256,964,386,0,386,269,0,269,117,3398,2786,3,13,19.9,25,5.1,41.6,96.3,0.7,16.7,5.8,9.3,37.6,17.8,67.1,3784,10.2,0,10.2,7.1,0,7.1,3.1,89.8
1400000US19105070301,Census Tract 703.01; Jones County; Iowa,1653,1191,54,157,163,293,130,370,1113,24,293,723,2.68,2.2,48,307,322,106,262,101,0,101,0,0,0,101,1529,1191,4.5,13.2,13.7,24.6,10.9,31.1,93.5,2,24.6,6.6,42.5,44.5,14.7,36.2,1630,6.2,0,6.2,0,0,0,6.2,93.8
1400000US19105070302,Census Tract 703.02; Jones County; Iowa,2862,2105,114,279,177,255,78,1093,1937,54,310,800,2.73,2.42,50,317,197,216,217,358,0,358,144,15,129,214,2462,2105,5.4,13.3,8.4,12.1,3.7,51.9,92,2.6,14.7,6.3,39.6,24.6,27,27.1,2820,12.7,0,12.7,5.1,0.5,4.6,7.6,87.3
1400000US19105070401,Census Tract 704.01; Jones County; Iowa,2563,1810,19,290,336,470,134,612,1782,9,410,952,2.92,2.69,72,101,360,149,630,41,0,41,9,9,0,32,2510,1810,1,16,18.6,26,7.4,33.8,98.5,0.5,22.7,7.6,10.6,37.8,15.7,66.2,2551,1.6,0,1.6,0.4,0.4,0,1.3,98.4
1400000US19105070402,Census Tract 704.02; Jones County; Iowa,2686,1974,138,250,221,380,159,847,1790,46,313,1047,2.87,2.53,38,218,306,197,594,380,2,378,152,7,145,226,2279,1974,7,12.7,11.2,19.3,8.1,42.9,90.7,2.3,15.9,3.6,20.8,29.2,18.8,56.7,2659,14.3,0.1,14.2,5.7,0.3,5.5,8.5,85.7
1400000US19105070500,Census Tract 705; Jones County; Iowa,2703,1945,74,358,233,340,107,689,1836,35,449,1158,2.82,2.33,51,204,411,291,612,149,0,149,61,20,41,88,2521,1945,3.8,18.4,12,17.5,5.5,35.4,94.4,1.8,23.1,4.4,17.6,35.5,25.1,52.8,2670,5.6,0,5.6,2.3,0.7,1.5,3.3,94.4
1400000US19105070600,Census Tract 706; Jones County; Iowa,4439,3167,156,427,638,931,293,1015,2978,33,605,1945,2.97,2.21,175,391,569,443,936,747,0,747,231,19,212,516,3657,3167,4.9,13.5,20.1,29.4,9.3,32,94,1,19.1,9,20.1,29.3,22.8,48.1,4404,17,0,17,5.2,0.4,4.8,11.7,83
1400000US19107080100,Census Tract 801; Keokuk County; Iowa,2371,1636,83,191,186,292,106,639,1510,43,388,913,3.12,2.57,49,151,343,182,531,219,0,219,185,100,85,34,2108,1636,5.1,11.7,11.4,17.8,6.5,39.1,92.3,2.6,23.7,5.4,16.5,37.6,19.9,58.2,2327,9.4,0,9.4,8,4.3,3.7,1.5,90.6
1400000US19107080200,Census Tract 802; Keokuk County; Iowa,2475,1658,77,181,146,183,37,885,1549,32,300,1043,3.12,2.37,73,225,379,257,488,227,0,227,108,84,24,119,2232,1658,4.6,10.9,8.8,11,2.2,53.4,93.4,1.9,18.1,7,21.6,36.3,24.6,46.8,2459,9.2,0,9.2,4.4,3.4,1,4.8,90.8
1400000US19107080300,Census Tract 803; Keokuk County; Iowa,2476,1854,68,248,262,333,71,784,1732,54,367,1101,2.84,2.14,101,280,453,244,476,299,25,274,132,35,97,142,2124,1854,3.7,13.4,14.1,18,3.8,42.3,93.4,2.9,19.8,9.2,25.4,41.1,22.2,43.2,2423,12.3,1,11.3,5.4,1.4,4,5.9,87.7
1400000US19107080400,Census Tract 804; Keokuk County; Iowa,2704,1839,88,263,222,335,113,779,1740,11,363,1028,3.16,2.63,92,143,320,206,587,262,0,262,167,75,92,95,2434,1839,4.8,14.3,12.1,18.2,6.1,42.4,94.6,0.6,19.7,8.9,13.9,31.1,20,57.1,2696,9.7,0,9.7,6.2,2.8,3.4,3.5,90.3
1400000US19109950100,Census Tract 9501; Kossuth County; Iowa,2001,1409,82,206,168,225,57,525,1298,29,342,916,2.85,2.18,88,202,358,198,428,132,0,132,80,43,37,52,1852,1409,5.8,14.6,11.9,16,4,37.3,92.1,2.1,24.3,9.6,22.1,39.1,21.6,46.7,1984,6.7,0,6.7,4,2.2,1.9,2.6,93.3
1400000US19109950200,Census Tract 9502; Kossuth County; Iowa,2599,1815,71,291,179,271,92,609,1726,18,555,1010,3.04,2.54,59,135,326,227,589,252,10,242,172,46,126,70,2335,1815,3.9,16,9.9,14.9,5.1,33.6,95.1,1,30.6,5.8,13.4,32.3,22.5,58.3,2587,9.7,0.4,9.4,6.6,1.8,4.9,2.7,90.3
1400000US19109950300,Census Tract 9503; Kossuth County; Iowa,2166,1522,89,264,205,264,59,559,1416,17,329,931,2.91,2.26,67,174,397,222,468,196,0,196,103,22,81,93,1945,1522,5.8,17.3,13.5,17.3,3.9,36.7,93,1.1,21.6,7.2,18.7,42.6,23.8,50.3,2141,9.2,0,9.2,4.8,1,3.8,4.3,90.8
